doc_id,token,bio_label
121,гранты,B-PAYMENT_TYPE
121,ОФ,B-ORG
121,«Қазақстан,I-ORG
121,халқына»,I-ORG
121,и,O
121,стипендии,B-PAYMENT_TYPE
121,НАО,B-ORG
121,"""Медицинский",I-ORG
121,университет,I-ORG
121,"Семей""",I-ORG
121,Договор,O
121,№09-02-34/29,O
121,от,O
121,25.08.22г.;,O
121,№09-02-64/8,O
121,от,O
121,10.11.22г.;,O
121,№09-02-55/78,O
121,от,O
121,28.10.2022г.;,O
121,Доп.соглаш.№1,O
122,Образовательные,B-PURPOSE
122,гранты,B-PAYMENT_TYPE
122,ОФ,B-ORG
122,«Қазақстан,I-ORG
122,халқына»,I-ORG
122,и,O
122,стипендии,B-PAYMENT_TYPE
122,НАО,B-ORG
122,"""КАЗНПУ",I-ORG
122,им.,I-ORG
122,"Абая""",I-ORG
122,Договор,O
122,№09-02-34/16,O
122,от,O
122,"25.08.22г.,",O
122,№09-02-55/36,O
122,от,O
122,"28.10.22г.,Доп.соглаш.№1.",O
123,Образовательные,B-PURPOSE
123,гранты,B-PAYMENT_TYPE
123,ОФ,B-ORG
123,«Қазақстан,I-ORG
123,халқына»,I-ORG
123,и,O
123,стипендии,B-PAYMENT_TYPE
123,НАО,B-ORG
123,"""Университет",I-ORG
123,им.,I-ORG
123,"Шакарима"",",I-ORG
123,Договор,O
123,№09-02-34/41,O
123,от,O
123,"25.08.2022г.,",O
123,09-02-55/49,O
123,от,O
123,"28.10.22г.,",O
123,Доп.соглаш.№1,O
124,Окончательная,B-PAYMENT_TYPE
124,оплата,I-PAYMENT_TYPE
124,50,I-PAYMENT_TYPE
124,%,I-PAYMENT_TYPE
124,ТОО,B-ORG
124,"""ИСКУ",I-ORG
124,КАЗАХСТАН,I-ORG
124,(ISKU,I-ORG
124,"KAZAKHSTAN)""",I-ORG
124,оснащение,B-PURPOSE
124,8-ми,I-PURPOSE
124,Центров,I-PURPOSE
124,для,I-PURPOSE
124,детей,I-PURPOSE
124,с,I-PURPOSE
124,"аутизмом,",I-PURPOSE
124,Договор,O
124,поставки,O
124,№,O
124,РАС,O
124,-,O
124,1-1,O
124,от,O
124,"28.06.22г.,",O
124,№РАС-5-1,O
124,от,O
124,28.06.22г.,O
125,Предоплата,B-PAYMENT_TYPE
125,50%,I-PAYMENT_TYPE
125,ТОО,B-ORG
125,"""Medicare",I-ORG
125,"International""",I-ORG
125,за,B-PURPOSE
125,изготовление,I-PURPOSE
125,голени,I-PURPOSE
125,для,I-PURPOSE
125,ID,I-PURPOSE
125,"41027,",I-PURPOSE
125,Договор,O
125,№09-4,O
125,от,O
125,17.05.2022г.,O
126,Возмещение,B-PAYMENT_TYPE
126,КФ,B-ORG
126,"""ҚАМҚОРЛЫҚ",I-ORG
126,"ҚОРЫ""",I-ORG
126,за,B-PURPOSE
126,услуги,I-PURPOSE
126,международной,I-PURPOSE
126,автоперевозки,I-PURPOSE
126,груза,I-PURPOSE
126,Договор,O
126,№09-02-12,O
126,от,O
126,01.07.2022,O
126,года,O
127,Образовательные,B-PURPOSE
127,гранты,B-PAYMENT_TYPE
127,ОФ,B-ORG
127,«Қазақстан,I-ORG
127,халқына»,I-ORG
127,и,O
127,стипендии,B-PAYMENT_TYPE
127,НАО,B-ORG
127,"""Аркалыкский",I-ORG
127,педагогический,I-ORG
127,институт,I-ORG
127,им.,I-ORG
127,И.,I-ORG
127,"Алтынсарина""",I-ORG
127,Договор,O
127,№09-02-34/33,O
127,от,O
127,"25.08.2022г.,Доп.соглаш.1",O
128,Образовательные,B-PURPOSE
128,гранты,B-PAYMENT_TYPE
128,ОФ,B-ORG
128,«Қазақстан,I-ORG
128,халқына»,I-ORG
128,и,O
128,стипендии,B-PAYMENT_TYPE
128,НАО,B-ORG
128,"""ЗКАТУ",I-ORG
128,им.,I-ORG
128,Жангир,I-ORG
128,"хана""социальной",I-ORG
128,стипендии,B-PAYMENT_TYPE
128,январь,O
128,по,O
128,Договор,O
128,№09-02-34/38,O
128,от,O
128,"25.08.2022г.,№09-02-55/67",O
128,от,O
128,28.10.2022г.,O
129,Образовательные,B-PURPOSE
129,гранты,B-PAYMENT_TYPE
129,ОФ,B-ORG
129,«Қазақстан,I-ORG
129,халқына»,I-ORG
129,и,O
129,стипендии,B-PAYMENT_TYPE
129,УО,B-ORG
129,"""Alikhan",I-ORG
129,Bokeikhan,I-ORG
129,"University""",I-ORG
129,Договор,O
129,№09-02-34/40,O
129,от,O
129,"25.08.22г.,",O
129,"№09-02-55/33,",O
129,"Доп.соглаш.1,",O
129,№09-02-64/1,O
129,от,O
129,10.11.22г,O
130,Образовательные,B-PURPOSE
130,гранты,B-PAYMENT_TYPE
130,ОФ,B-ORG
130,«Қазақстан,I-ORG
130,халқына»,I-ORG
130,и,O
130,стипендии,B-PAYMENT_TYPE
130,РГУ,B-ORG
130,"""Казахский",I-ORG
130,национальный,I-ORG
130,университет,I-ORG
130,"искусств""",I-ORG
130,МКиС,I-ORG
130,РК,I-ORG
130,Доп.соглаш.1,O
130,от,O
130,28.12.22.г.к,O
130,Договор,O
130,№09-02-55/70,O
130,от,O
130,28.10.22г.,O
131,Образовательные,B-PURPOSE
131,гранты,B-PAYMENT_TYPE
131,ОФ,B-ORG
131,«Қазақстан,I-ORG
131,халқына»,I-ORG
131,и,O
131,стипендии,B-PAYMENT_TYPE
131,Учреждение,B-ORG
131,"""Кокшетауский",I-ORG
131,университет,I-ORG
131,им.,I-ORG
131,Абая,I-ORG
131,"Мырзахметова"",",I-ORG
131,Договор,O
131,№09-02-64/7,O
131,от,O
131,10.11.22г.,O
132,Образовательные,B-PURPOSE
132,гранты,B-PAYMENT_TYPE
132,ОФ,B-ORG
132,«Қазақстан,I-ORG
132,халқына»,I-ORG
132,и,O
132,стипендии,B-PAYMENT_TYPE
132,ТОО,B-ORG
132,"""Аstana",I-ORG
132,IT,I-ORG
132,"University"",",I-ORG
132,Договор,O
132,№09-02-55/58,O
132,от,O
132,"28.10,2022г.",O
133,Образовательные,B-PURPOSE
133,гранты,B-PAYMENT_TYPE
133,ОФ,B-ORG
133,«Қазақстан,I-ORG
133,халқына»,I-ORG
133,и,O
133,стипендии,B-PAYMENT_TYPE
133,ЧУ,B-ORG
133,"""Египетский",I-ORG
133,университет,I-ORG
133,Исламской,I-ORG
133,"культуры""НУР-",I-ORG
133,"МУБАРАК"",",I-ORG
133,Договор,O
133,№09-02-55/8,O
133,от,O
133,2810.2022г.,O
134,Образовательные,B-PURPOSE
134,гранты,B-PAYMENT_TYPE
134,ОФ,B-ORG
134,«Қазақстан,I-ORG
134,халқына»,I-ORG
134,и,O
134,стипендии,B-PAYMENT_TYPE
134,Учреждение,B-ORG
134,Академия,I-ORG
134,"""Кайнар"",",I-ORG
134,Договор,O
134,№09-02-34/15,O
134,от,O
134,"25.08.22г.,",O
134,№09-02-55/65,O
134,от,O
134,28.10.2022г.,O
135,Образовательные,B-PURPOSE
135,гранты,B-PAYMENT_TYPE
135,ОФ,B-ORG
135,«Қазақстан,I-ORG
135,халқына»,I-ORG
135,и,O
135,стипендии,B-PAYMENT_TYPE
135,НАО,B-ORG
135,"""Западно-Казахстанский",I-ORG
135,медицинский,I-ORG
135,университет,I-ORG
135,имени,I-ORG
135,Марата,I-ORG
135,"Оспанова"",",I-ORG
135,Договор,O
135,№09-02-55/13,O
135,от,O
135,"28.10.22г.,",O
135,№09-02-,O
135,55/13,O
135,от,O
135,28.10.22г.,O
136,Образовательные,B-PURPOSE
136,гранты,B-PAYMENT_TYPE
136,ОФ,B-ORG
136,«Қазақстан,I-ORG
136,халқына»,I-ORG
136,и,O
136,стипендии,B-PAYMENT_TYPE
136,Учреждение,B-ORG
136,"""Евразийская",I-ORG
136,юридическая,I-ORG
136,академия,I-ORG
136,имени,I-ORG
136,"Д.А.Кунаева"",",I-ORG
136,Договор,O
136,№09-02-55/43,O
136,от,O
136,28.10.2022г.,O
137,Образовательные,B-PURPOSE
137,гранты,B-PAYMENT_TYPE
137,ОФ,B-ORG
137,«Қазақстан,I-ORG
137,халқына»,I-ORG
137,и,O
137,стипендии,B-PAYMENT_TYPE
137,Учреждение,B-ORG
137,"""Казахский",I-ORG
137,автомобильно-дорожный,I-ORG
137,инст.,I-ORG
137,им.,I-ORG
137,"Гончарова"",",I-ORG
137,Договор,O
137,№09-02-34/34,O
137,от,O
137,25.08.2022г.,O
137,№09-02-55/37,O
138,Образовательные,B-PURPOSE
138,гранты,B-PAYMENT_TYPE
138,ОФ,B-ORG
138,«Қазақстан,I-ORG
138,халқына»,I-ORG
138,и,O
138,стипендии,B-PAYMENT_TYPE
138,ЧУ,B-ORG
138,"""Египетский",I-ORG
138,университет,I-ORG
138,Исламской,I-ORG
138,"культуры""НУР-",I-ORG
138,"МУБАРАК"",",I-ORG
138,Договор,O
138,№09-02-34/7,O
138,от,O
138,"25.08.2022г.,",O
138,№09-02-34/39,O
138,от,O
138,25.08.22г,O
139,Образовательные,B-PURPOSE
139,гранты,B-PAYMENT_TYPE
139,ОФ,B-ORG
139,«Қазақстан,I-ORG
139,халқына»,I-ORG
139,и,O
139,стипендии,B-PAYMENT_TYPE
139,НАО,B-ORG
139,"""Восточно-Казахстанский",I-ORG
139,Университет,I-ORG
139,им.,I-ORG
139,Сарсена,I-ORG
139,"Аманжолова"",",I-ORG
139,Договор,O
139,№09-02-34/39,O
139,от,O
139,"25.08.22г.,",O
139,списка:,O
139,1,O
139,курс,O
139,8,O
139,студентов,O
140,Образовательные,B-PURPOSE
140,гранты,B-PAYMENT_TYPE
140,ОФ,B-ORG
140,«Қазақстан,I-ORG
140,халқына»,I-ORG
140,и,O
140,стипендии,B-PAYMENT_TYPE
140,ТОО,B-ORG
140,"""Академия",I-ORG
140,физической,I-ORG
140,культуры,I-ORG
140,и,I-ORG
140,массового,I-ORG
140,"спорта"",",I-ORG
140,Договор,O
140,№09-02-64/2,O
140,от,O
140,10.11.22г.,O
141,Образовательные,B-PURPOSE
141,гранты,B-PAYMENT_TYPE
141,ОФ,B-ORG
141,«Қазақстан,I-ORG
141,халқына»,I-ORG
141,и,O
141,стипендии,B-PAYMENT_TYPE
141,ТОО,B-ORG
141,"""Центрально-Азиатский",I-ORG
141,Инновационный,I-ORG
141,"Университет"",",I-ORG
141,Договор,O
141,№09-02-55/50,O
141,от,O
141,28.10.22г.,O
142,Образовательные,B-PURPOSE
142,гранты,B-PAYMENT_TYPE
142,ОФ,B-ORG
142,«Қазақстан,I-ORG
142,халқына»,I-ORG
142,и,O
142,стипендии,B-PAYMENT_TYPE
142,НАО,B-ORG
142,"""Жетысуский",I-ORG
142,университет,I-ORG
142,им.,I-ORG
142,Ильяса,I-ORG
142,"Жансугурова"",",I-ORG
142,Договор,O
142,№09-02-34/20,O
142,от,O
142,"25.08.22г.,",O
142,№09-02-55/11,O
142,от,O
142,28.10.2022г.,O
143,Образовательные,B-PURPOSE
143,гранты,B-PAYMENT_TYPE
143,ОФ,B-ORG
143,«Қазақстан,I-ORG
143,халқына»,I-ORG
143,и,O
143,стипендии,B-PAYMENT_TYPE
143,Учреждение,B-ORG
143,"""Международный",I-ORG
143,Таразский,I-ORG
143,инновационный,I-ORG
143,институт,I-ORG
143,им.,I-ORG
143,Ш.,I-ORG
143,"Муртазы"",",I-ORG
143,Договор,O
143,№09-02-34/64,O
143,от,O
143,25.08.2022г.,O
143,Доп.соглаш.№1,O
143,к,O
143,Договор,O
143,№09-02-55/47,O
143,от,O
143,28.10.2022г.,O
144,Образовательные,B-PURPOSE
144,гранты,B-PAYMENT_TYPE
144,ОФ,B-ORG
144,«Қазақстан,I-ORG
144,халқына»,I-ORG
144,и,O
144,стипендии,B-PAYMENT_TYPE
144,АО,B-ORG
144,"""Казахский",I-ORG
144,университет,I-ORG
144,технологии,I-ORG
144,и,I-ORG
144,"бизнеса""",I-ORG
144,Договор,O
144,№09-,O
144,02-55/19,O
144,от,O
144,28.10.2022г.,O
144,№09-02-34/6,O
144,от,O
144,25.08.22г.,O
145,Образовательные,B-PURPOSE
145,гранты,B-PAYMENT_TYPE
145,ОФ,B-ORG
145,«Қазақстан,I-ORG
145,халқына»,I-ORG
145,и,O
145,стипендииНАО,B-PAYMENT_TYPE
145,"""КАЗ",B-ORG
145,НИТУ,I-ORG
145,им.,I-ORG
145,К.И.,I-ORG
145,"Сатпаева""",I-ORG
145,Договор,O
145,№09-02-,O
145,34/54,O
145,от,O
145,"25.08.22г.,",O
145,№09-02-55/69,O
145,от,O
145,28.10.2022г.,O
146,Образовательные,B-PURPOSE
146,гранты,B-PAYMENT_TYPE
146,ОФ,B-ORG
146,«Қазақстан,I-ORG
146,халқына»,I-ORG
146,и,O
146,стипендии,B-PAYMENT_TYPE
146,НАО,B-ORG
146,"""Атырауский",I-ORG
146,университет,I-ORG
146,нефти,I-ORG
146,и,I-ORG
146,"газа""",I-ORG
146,им.,I-ORG
146,Сафи,I-ORG
146,Утебаева,I-ORG
146,Договор,O
146,№09-02-34/49,O
146,от,O
146,"25.08.22г.,",O
146,№09-02-55/59,O
146,от,O
146,28.10.2022г.,O
147,Образовательные,B-PURPOSE
147,гранты,B-PAYMENT_TYPE
147,ОФ,B-ORG
147,«Қазақстан,I-ORG
147,халқына»,I-ORG
147,и,O
147,стипендии,B-PAYMENT_TYPE
147,АО,B-ORG
147,"""Южно-Казахстанская",I-ORG
147,медицинская,I-ORG
147,академия»,I-ORG
147,Договор,O
147,№09-,O
147,02-34/74,O
147,от,O
147,"25.08.22г.,",O
147,№09-02-55/84,O
147,от,O
147,"25.08.22г.,",O
148,Образовательные,B-PURPOSE
148,гранты,B-PAYMENT_TYPE
148,ОФ,B-ORG
148,«Қазақстан,I-ORG
148,халқына»,I-ORG
148,и,O
148,стипендии,B-PAYMENT_TYPE
148,АО,B-ORG
148,"""Академия",I-ORG
148,гражданской,I-ORG
148,"авиации""",I-ORG
148,Договор,O
148,№09-02-34/44,O
148,от,O
148,"25.08.22г.,",O
148,№09-02-55/56,O
148,от,O
148,28.10.2022г.,O
149,Образовательные,B-PURPOSE
149,гранты,B-PAYMENT_TYPE
149,ОФ,B-ORG
149,«Қазақстан,I-ORG
149,халқына»,I-ORG
149,и,O
149,стипендии,B-PAYMENT_TYPE
149,АО,B-ORG
149,"""Алматинский",I-ORG
149,технологический,I-ORG
149,"университет""",I-ORG
149,Договор,O
149,№09-,O
149,02-34/26,O
149,от,O
149,"25.08.2022г.,",O
149,№09-02-55/4,O
149,от,O
149,28.10.2022,O
150,Образовательные,B-PURPOSE
150,гранты,B-PAYMENT_TYPE
150,ОФ,B-ORG
150,«Қазақстан,I-ORG
150,халқына»,I-ORG
150,и,O
150,стипендии,B-PAYMENT_TYPE
150,НАО,B-ORG
150,"""Карагандинский",I-ORG
150,государственный,I-ORG
150,индустриальный,I-ORG
150,"университет""",I-ORG
150,Договор,O
150,№09-02-34/31,O
150,от,O
150,"25.08.22г.,",O
150,№09-02-55/23,O
150,от,O
150,28.10.22г.,O
151,Образовательные,B-PURPOSE
151,гранты,B-PAYMENT_TYPE
151,ОФ,B-ORG
151,«Қазақстан,I-ORG
151,халқына»,I-ORG
151,и,O
151,стипендии,B-PAYMENT_TYPE
151,НАО,B-ORG
151,"""Казахский",I-ORG
151,агротехнический,I-ORG
151,университет,I-ORG
151,им.С.,I-ORG
151,"Сейфуллина""",I-ORG
151,Договор,O
151,№09-02-34/51,O
151,от,O
151,"25.08.22г.,",O
151,№09-02-55/15,O
152,Образовательные,B-PURPOSE
152,гранты,B-PAYMENT_TYPE
152,ОФ,B-ORG
152,«Қазақстан,I-ORG
152,халқына»,I-ORG
152,и,O
152,стипендии,B-PAYMENT_TYPE
152,НАО,B-ORG
152,"""Павлодарский",I-ORG
152,государственный,I-ORG
152,педагогический,I-ORG
152,"университет""",I-ORG
152,Договор,O
152,№09-02-34/18,O
152,от,O
152,"25.08.22г.,",O
152,№09-02-55/80,O
152,от,O
152,28.10.2022г,O
153,Образовательные,B-PURPOSE
153,гранты,B-PAYMENT_TYPE
153,ОФ,B-ORG
153,«Қазақстан,I-ORG
153,халқына»,I-ORG
153,и,O
153,стипендии,B-PAYMENT_TYPE
153,Учреждение,B-ORG
153,"""Университет",I-ORG
153,им.,I-ORG
153,Сулеймана,I-ORG
153,"Демиреля"",",I-ORG
153,Договор,O
153,№09-02-34/69,O
153,от,O
153,"25.08.22г.,",O
153,№09-02-55/61,O
153,от,O
153,"28.10.22г.,",O
154,Образовательные,B-PURPOSE
154,гранты,B-PAYMENT_TYPE
154,ОФ,B-ORG
154,«Қазақстан,I-ORG
154,халқына»,I-ORG
154,и,O
154,стипендии,B-PAYMENT_TYPE
154,ТОО,B-ORG
154,"""Университет",I-ORG
154,им.,I-ORG
154,Жумабека,I-ORG
154,Ахметулы,I-ORG
154,"Ташенева""",I-ORG
154,Договор,O
154,№09-02-34/72,O
154,от,O
154,"25.08.22г.,",O
154,№09-02-55/82,O
155,Образовательные,B-PURPOSE
155,гранты,B-PAYMENT_TYPE
155,ОФ,B-ORG
155,«Қазақстан,I-ORG
155,халқына»,I-ORG
155,и,O
155,стипендии,B-PAYMENT_TYPE
155,НАО,B-ORG
155,"""Атырауский",I-ORG
155,университет,I-ORG
155,нефти,I-ORG
155,и,I-ORG
155,"газа""",I-ORG
155,им.,I-ORG
155,Сафи,I-ORG
155,Утебаева,I-ORG
155,Договор,O
155,№09-02-34/49,O
155,от,O
155,"25.08.22г.,",O
155,№09-02-55/59,O
155,от,O
155,28.10.2022г.-,O
156,Образовательные,B-PURPOSE
156,гранты,B-PAYMENT_TYPE
156,ОФ,B-ORG
156,«Қазақстан,I-ORG
156,халқына»,I-ORG
156,и,O
156,стипендии,B-PAYMENT_TYPE
156,Учреждение,B-ORG
156,"""Кокшетауский",I-ORG
156,университет,I-ORG
156,им.,I-ORG
156,Абая,I-ORG
156,"Мырзахметова""Договор",I-ORG
156,№09-02-34/57,O
156,от,O
156,25.08.22г.,O
157,Образовательные,B-PURPOSE
157,гранты,B-PAYMENT_TYPE
157,ОФ,B-ORG
157,«Қазақстан,I-ORG
157,халқына»,I-ORG
157,и,O
157,стипендии,B-PAYMENT_TYPE
157,НАО,B-ORG
157,"""Каспийский",I-ORG
157,университет,I-ORG
157,технологии,I-ORG
157,и,I-ORG
157,инжиниринга,I-ORG
157,им.,I-ORG
157,"Ш.Есенова""",I-ORG
157,Договор,O
157,№09-02-34/11,O
157,от,O
157,"25.08.22г.,",O
157,№09-02-64/6,O
157,от,O
157,"10.11.22г.,",O
157,Доп.соглаш.1,O
158,Образовательные,B-PURPOSE
158,гранты,B-PAYMENT_TYPE
158,ОФ,B-ORG
158,«Қазақстан,I-ORG
158,халқына»,I-ORG
158,и,O
158,стипендии,B-PAYMENT_TYPE
158,Учреждение,B-ORG
158,"""Международный",I-ORG
158,Таразский,I-ORG
158,инновационный,I-ORG
158,институт,I-ORG
158,им.,I-ORG
158,Ш.,I-ORG
158,"Муртазы""",I-ORG
158,Договор,O
158,№09-02-55/47,O
158,от,O
158,28.10.2022г.,O
159,Возмещение,B-PAYMENT_TYPE
159,таможенных,B-PURPOSE
159,расходов,I-PURPOSE
159,КФ,B-ORG
159,"""ҚАМҚОРЛЫҚ",I-ORG
159,"ҚОРЫ""",I-ORG
159,Договор,O
159,№09-02-12,O
159,от,O
159,01.07.2022,O
159,г.,O
160,Благотворительная,B-PAYMENT_TYPE
160,помощь,I-PAYMENT_TYPE
160,ОФ,B-ORG
160,"""Қазақстан",I-ORG
160,"халқына""",I-ORG
160,семьям,B-PURPOSE
160,погибших,I-PURPOSE
160,граждан,I-PURPOSE
160,во,O
160,время,O
160,январских,O
160,событий,O
160,в,O
160,2022,O
160,году,O
161,Окончательная,B-PAYMENT_TYPE
161,плата,I-PAYMENT_TYPE
161,Blazebrite,B-ORG
161,Ltd,I-ORG
161,TA,I-ORG
161,Experia,I-ORG
161,за,B-PURPOSE
161,поставку,I-PURPOSE
161,оборудования,I-PURPOSE
161,для,I-PURPOSE
161,оснашения,I-PURPOSE
161,13,I-PURPOSE
161,центров,I-PURPOSE
161,раннего,I-PURPOSE
161,вмешательства,I-PURPOSE
161,.,O
161,Дог.,O
161,№09-02-21,O
161,от,O
161,01.08.2022,O
162,Окончательная,B-PAYMENT_TYPE
162,оплата,I-PAYMENT_TYPE
162,Blazebrite,B-ORG
162,Ltd,I-ORG
162,TA,I-ORG
162,Experia,I-ORG
162,за,B-PURPOSE
162,поставку,I-PURPOSE
162,оборуд.для,I-PURPOSE
162,оснащ.,I-PURPOSE
162,8,I-PURPOSE
162,центров,I-PURPOSE
162,для,I-PURPOSE
162,детей,I-PURPOSE
162,с,I-PURPOSE
162,аутизмом,I-PURPOSE
162,и,I-PURPOSE
162,др.ментальными,I-PURPOSE
162,нар-ми.,I-PURPOSE
162,Дог.№09-02-22,O
162,от,O
162,01.08.2022,O
163,Образовательные,B-PURPOSE
163,гранты,B-PAYMENT_TYPE
163,ОФ,B-ORG
163,«Қазақстан,I-ORG
163,халқына»,I-ORG
163,и,O
163,стипендии,B-PAYMENT_TYPE
163,НАО,B-ORG
163,"""ЗКУ",I-ORG
163,им.,I-ORG
163,М.,I-ORG
163,"Утемисова""",I-ORG
163,Договор,O
163,№09-02-55/12,O
163,от,O
163,28.10.2022г.,O
163,Доп.соглаш.№1,O
163,к,O
163,№09-02-55/12,O
163,от,O
163,28.10.2022г.,O
164,Образовательные,B-PURPOSE
164,гранты,B-PAYMENT_TYPE
164,ОФ,B-ORG
164,«Қазақстан,I-ORG
164,халқына»,I-ORG
164,и,O
164,стипендии,B-PAYMENT_TYPE
164,ЧВПОУ,B-ORG
164,«Западно-Казахстанский,I-ORG
164,инновационно-технологический,I-ORG
164,университет»,I-ORG
164,Договор,O
164,№09-02-34/50,O
164,от,O
164,"25.08.2022г.,№09-02-",O
164,55/68,O
164,от,O
164,28.10.22,O
164,г.,O
165,Образовательные,B-PURPOSE
165,гранты,B-PAYMENT_TYPE
165,ОФ,B-ORG
165,«Қазақстан,I-ORG
165,халқына»,I-ORG
165,и,O
165,стипендии,B-PAYMENT_TYPE
165,НАО,B-ORG
165,"""Аркалыкский",I-ORG
165,педагогический,I-ORG
165,институт,I-ORG
165,им.,I-ORG
165,И.,I-ORG
165,"Алтынсарина""",I-ORG
165,Договор,O
165,№09-02-34/33,O
165,от,O
165,25.08.2022г.,O
166,Образовательные,B-PURPOSE
166,гранты,B-PAYMENT_TYPE
166,ОФ,B-ORG
166,«Қазақстан,I-ORG
166,халқына»,I-ORG
166,и,O
166,стипендии,B-PAYMENT_TYPE
166,Учреждение,B-ORG
166,"""Кокшетауский",I-ORG
166,университет,I-ORG
166,им.,I-ORG
166,Абая,I-ORG
166,"Мырзахметова""",I-ORG
166,Договор,O
166,№09-02-64/7,O
166,от,O
166,"10.11.22г.,",O
166,с№09-02-55/25,O
166,от,O
166,"28.10.22г.,",O
167,Образовательные,B-PURPOSE
167,гранты,B-PAYMENT_TYPE
167,ОФ,B-ORG
167,«Қазақстан,I-ORG
167,халқына»,I-ORG
167,и,O
167,стипендии,B-PAYMENT_TYPE
167,Учреждение,B-ORG
167,"""МКТУ",I-ORG
167,им.,I-ORG
167,Х.,I-ORG
167,"А.Ясави""",I-ORG
167,Договор,O
167,№09-02-34/63,O
167,от,O
167,25.08.2022г.,O
167,№09-02-55/79,O
167,от,O
167,28.10.2022г,O
168,Образовательные,B-PURPOSE
168,гранты,B-PAYMENT_TYPE
168,ОФ,B-ORG
168,«Қазақстан,I-ORG
168,халқына»,I-ORG
168,и,O
168,стипендии,B-PAYMENT_TYPE
168,ЧУ,B-ORG
168,"""Египетский",I-ORG
168,университет,I-ORG
168,Исламской,I-ORG
168,"культуры""НУР-",I-ORG
168,"МУБАРАК""",I-ORG
168,Договор,O
168,№09-02-34/7,O
168,от,O
168,25.08.2022г.,O
169,Образовательные,B-PURPOSE
169,гранты,B-PAYMENT_TYPE
169,ОФ,B-ORG
169,«Қазақстан,I-ORG
169,халқына»,I-ORG
169,и,O
169,стипендии,B-PAYMENT_TYPE
169,ТОО,B-ORG
169,"""Академия",I-ORG
169,физической,I-ORG
169,культуры,I-ORG
169,и,I-ORG
169,массового,I-ORG
169,"спорта"",",I-ORG
169,Договор,O
169,№09-02-34/45,O
169,от,O
169,"25.08.22г.,",O
169,№09-02-55/53,O
169,от,O
169,28.10.2022г.,O
169,Доп.соглаш.№1,O
170,Образовательные,B-PURPOSE
170,гранты,B-PAYMENT_TYPE
170,ОФ,B-ORG
170,«Қазақстан,I-ORG
170,халқына»,I-ORG
170,и,O
170,стипендии,B-PAYMENT_TYPE
170,НАО,B-ORG
170,"""КАЗ",I-ORG
170,НИТУ,I-ORG
170,им.,I-ORG
170,К.И.,I-ORG
170,"Сатпаева""",I-ORG
170,по,O
170,Доп.соглаш.№1,O
170,к,O
170,Договор,O
170,№09-02-55/69,O
170,от,O
170,28.10.22г.,O
171,Образовательные,B-PURPOSE
171,гранты,B-PAYMENT_TYPE
171,ОФ,B-ORG
171,«Қазақстан,I-ORG
171,халқына»,I-ORG
171,и,O
171,стипендии,B-PAYMENT_TYPE
171,НАО,B-ORG
171,"""Университет",I-ORG
171,"НАРХОЗ""",I-ORG
171,Договор,O
171,№09-02-34/71,O
171,от,O
171,"25.08.22г.,",O
171,№09-02-55/81,O
171,от,O
171,28.10.22г.,O
172,Образовательные,B-PURPOSE
172,гранты,B-PAYMENT_TYPE
172,ОФ,B-ORG
172,«Қазақстан,I-ORG
172,халқына»,I-ORG
172,и,O
172,стипендии,B-PAYMENT_TYPE
172,НАО,B-ORG
172,"""КАЗНУ",I-ORG
172,ИМЕНИ,I-ORG
172,"АЛЬ-ФАРАБИ""",I-ORG
172,Доп.согла.№1,O
172,от,O
172,30.12.22г.,O
172,к,O
172,Договор,O
172,№09-02-55/70,O
172,от,O
172,28.10.2022г.,O
172,2,O
172,студента,O
173,Благотворительная,B-PAYMENT_TYPE
173,помощь,I-PAYMENT_TYPE
173,ОФ,B-ORG
173,«Қазақстан,I-ORG
173,халқына»,I-ORG
173,семьям,B-PURPOSE
173,2-м,I-PURPOSE
173,раненным,I-PURPOSE
173,гражданам,I-PURPOSE
173,РК,I-PURPOSE
173,во,I-PURPOSE
173,время,I-PURPOSE
173,трагических,I-PURPOSE
173,"событий,",I-PURPOSE
173,произошедших,I-PURPOSE
173,в,I-PURPOSE
173,январе,I-PURPOSE
173,2022,I-PURPOSE
173,года,I-PURPOSE
174,Предоплата,B-PAYMENT_TYPE
174,50%,I-PAYMENT_TYPE
174,ТОО,B-ORG
174,"""Medicare",I-ORG
174,"International""",I-ORG
174,за,B-PURPOSE
174,изготовление,I-PURPOSE
174,протеза,I-PURPOSE
174,голени,I-PURPOSE
174,для,I-PURPOSE
174,ID,I-PURPOSE
174,"41135,",I-PURPOSE
174,Договор,O
174,№09-4,O
174,от,O
174,17.05.2022г.,O
175,Предоплата,B-PAYMENT_TYPE
175,50%,I-PAYMENT_TYPE
175,ТОО,B-ORG
175,"""Medicare",I-ORG
175,"International""",I-ORG
175,за,B-PURPOSE
175,изготовление,I-PURPOSE
175,протеза,I-PURPOSE
175,голени,I-PURPOSE
175,для,I-PURPOSE
175,ID,I-PURPOSE
175,"41141,",I-PURPOSE
175,Договор,O
175,№09-4,O
175,от,O
175,17.05.2022г.,O
176,Образовательные,B-PURPOSE
176,гранты,B-PAYMENT_TYPE
176,ОФ,B-ORG
176,«Қазақстан,I-ORG
176,халқына»,I-ORG
176,и,O
176,стипендии,B-PAYMENT_TYPE
176,УО,B-ORG
176,"""Алматы",I-ORG
176,Менеджмент,I-ORG
176,"Университет"",",I-ORG
176,Договор,O
176,№09-02-34/27,O
176,от,O
176,25.08.2022г.,O
